Information about barcoded specimens. Sample Ids starting with "cvb" derive from a preliminary study about army ant diets and are not considered in army ant-prey network analyses.																											
Sequence information and depository								Systematic classicfication									Life history information		Collection information								
BOLD Project Code	Process ID	Sample ID	BIN	COI Sequence Length	GenBank Accession	Image Count	Specimen Deposition	Phylum	Class	Order	Family	Subfamily	Genus	Species	Identifier	Identification Method	Life Stage	Associated Taxa	Collectors	Collection Date	Country	State/Province	Region	Exact Site	Event Time	Habitat	Collection Notes
APREY	APREY782-18	PH_Neiv2g_myrm_a_01	BOLD:AAL5003	599	MK208023	no image	deposited at  Museo Gustavo Orcés (EPN, Quito, Ecuador) 	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole nebulosa	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	24-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY783-18	PH_Neiv2g_myrq_np_02	BOLD:AAF7007	605	MK208118	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole texticeps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	24-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY784-18	PH_Neiv03g_para_np_01	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	26-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00	Tropical rainforest	collected during army ant raiding
APREY	APREY785-18	PH_Neiv03g_an_kp_02	BOLD:ADG9024	596	MK207477	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Ponerinae	Anochetus	Anochetus mayri	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	26-Feb-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00	Tropical rainforest	collected during army ant raiding
APREY	APREY786-18	PH_Neiv05g_apt_np_01	BOLD:ABA1507	603	MK207494	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Apterostigma	Apterostigma robustum	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	11-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY787-18	PH_Neiv05g_ph_l_02	BOLD:AAB8206	599	MK208158	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Strumigenys	Strumigenys rogeri	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	11-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY788-18	PH_Neiv05g_ph_l_03	BOLD:AAB6974	618	MK208045	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole rugiceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	11-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY789-18	PH_Neiv05g_ph_l_04	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	11-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY790-18	PH_Neiv05g_undet_l_05	No BIN	496	MK207702	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Cyphomyrmex	Cyphomyrmex sp. 3	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	11-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY791-18	PH_Neiv06p_cr_np_01	BOLD:AAY8058	679	MK207650	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster carinata	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	15-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:30	Tropical rainforest	collected during army ant raiding
APREY	APREY792-18	PH_Neiv06_cr_l_02	BOLD:AAY8058	663	MK207665	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster carinata	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	15-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:30	Tropical rainforest	collected during army ant raiding
APREY	APREY793-18	PH_Neiv07p_atz_np_01	BOLD:ACG6526	544	MK207495	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Dolichoderinae	Azteca	Azteca ACG6526	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	19-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00	Tropical rainforest	collected during army ant raiding
APREY	APREY794-18	PH_Neiv07p_crq_np_02	BOLD:AAI5993	578	MK207644	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster brasiliensis	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	19-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00	Tropical rainforest	collected during army ant raiding
APREY	APREY795-18	PH_Neiv07p_cr_l_03	BOLD:AAI5993	603	MK207646	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster brasiliensis	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	19-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	22:00	Tropical rainforest	collected during army ant raiding
APREY	APREY796-18	PH_Neiv08g_cypq_np_01	No BIN	410	MK207697	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Cyphomyrmex	Cyphomyrmex sp. 3	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	1:10	Tropical rainforest	collected during army ant raiding
APREY	APREY797-18	PH_Neiv08g_cyp_l_02	BOLD:AAB6974	527	MK208046	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole rugiceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	1:10	Tropical rainforest	collected during army ant raiding
APREY	APREY798-18	PH_Neiv08g_myrm_a_03	BOLD:AAB6974	603	MK208047	no image	deposited at  Museo Gustavo Orcés (EPN, Quito, Ecuador) 	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole rugiceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	20-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	1:10	Tropical rainforest	collected during army ant raiding
APREY	APREY799-18	PH_Neiv09p_atz_np_01	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	23-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	1:20	Tropical rainforest	collected during army ant raiding
APREY	APREY800-18	PH_Neiv09p_atz_l_02	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	23-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	1:20	Tropical rainforest	collected during army ant raiding
APREY	APREY801-18	PH_Neiv10g_apt_np_01	BOLD:ABA0438	667	MK207486	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Apterostigma	Apterostigma dentigerum	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	24-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:30	Tropical rainforest	collected during army ant raiding
APREY	APREY802-18	PH_Neiv10g_myrm_np_02	BOLD:AAB6974	595	MK208049	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole rugiceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	24-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:30	Tropical rainforest	collected during army ant raiding
APREY	APREY803-18	PH_Neiv10g_apt_l_03	BOLD:ADG1789	570	MK207684	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Cyphomyrmex	Cyphomyrmex ADG1789	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	24-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:30	Tropical rainforest	collected during army ant raiding
APREY	APREY804-18	PH_Neiv10g_undet_l_04	BOLD:AAB6974	653	MK208050	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole rugiceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	24-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:30	Tropical rainforest	collected during army ant raiding
APREY	APREY805-18	PH_Neiv10g_str_np_05	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	24-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:30	Tropical rainforest	collected during army ant raiding
APREY	APREY806-18	PH_Neiv10g_myrm_a_06	BOLD:AAB6974	603	MK208051	no image	deposited at  Museo Gustavo Orcés (EPN, Quito, Ecuador) 	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole rugiceps	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	adult	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	24-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	20:30	Tropical rainforest	collected during army ant raiding
APREY	APREY807-18	PH_Neiv11g_cypsp1_np_01	BOLD:ADN8140	601	MK207688	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Cyphomyrmex	Cyphomyrmex major	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	25-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:45	Tropical rainforest	collected during army ant raiding
APREY	APREY808-18	PH_Neiv11g_cypsp2_np_02	BOLD:ADN8140	660	MK207687	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Cyphomyrmex	Cyphomyrmex major	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	25-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:45	Tropical rainforest	collected during army ant raiding
APREY	APREY809-18	PH_Neiv11g_cyp_l_03	BOLD:ADN8140	603	MK207686	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Cyphomyrmex	Cyphomyrmex major	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	25-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:45	Tropical rainforest	collected during army ant raiding
APREY	APREY810-18	PH_Neiv11g_para_np_04	BOLD:AAL7668	608	MK207812	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Nylanderia	Nylanderia sp. 2	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	25-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	0:45	Tropical rainforest	collected during army ant raiding
APREY	APREY811-18	PH_Neiv12g_para_np_01	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	26-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	2:00	Tropical rainforest	collected during army ant raiding
APREY	APREY812-18	PH_Neiv12g_para_l_02	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	26-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	2:00	Tropical rainforest	collected during army ant raiding
APREY	APREY813-18	PH_Neiv13p_cr_np_01	BOLD:AAY8058	658	MK207653	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster carinata	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	27-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	15:00	Tropical rainforest	collected during army ant raiding
APREY	APREY814-18	PH_Neiv14g_sol_np_01	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus sp. 4	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	27-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY815-18	PH_Neiv14g_sol_l_02	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	27-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY816-18	PH_Neiv14g_undet1_l_03	No BIN	no sequence	n.a.	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	not available	not available	not available	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	27-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY817-18	PH_Neiv14g_undet2_l_04	BOLD:ADA4570	607	MK208148	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Solenopsis	Solenopsis ADC7839	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex gibbatus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	27-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY818-18	PH_Neiv15p_cr_np_01	BOLD:AAY8058	632	MK207657	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster carinata	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	29-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY819-18	PH_Neiv15p_cr_l_02	BOLD:ADO2766	606	MK207677	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster sp. 1	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	larva	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	29-Mar-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	21:00	Tropical rainforest	collected during army ant raiding
APREY	APREY820-18	PH_Neiv16p_cr_np_01	BOLD:AAY8058	624	MK207661	no image	vouchered in private collection of cvb	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmicinae	Crematogaster	Crematogaster carinata	Philipp Hoenle and Christoph von Beeren	identified via DNA barcode	pupa	Neivamyrmex pilosus	Phillip Hoenle, Bryan Ospina Jara, Adrian Brueckner, Christoph von Beeren	02-Apr-2017	Costa Rica	Heredia	Canton Sarapiqui	La Selva Biological Station	14:00	Tropical rainforest	collected during army ant raiding
